chosen_mtld,rejected_mtld,mtld_diff
101.28773630370384,79.4161864291674,21.87154987453644
87.92771269510571,57.300244967515184,30.627467727590528
65.90865867541686,63.425925925925924,2.4827327494909355
61.260355029585796,71.5018181818182,-10.241463152232399
109.9597732775699,75.76631578947368,34.193457488096215
85.56380767167383,71.40384615384616,14.159961517827668
94.71636363636367,85.0,9.716363636363667
63.00000000000002,87.72060400595012,-24.7206040059501
75.81000000000002,62.720000000000006,13.09000000000001
68.28704828658252,103.0909090909091,-34.803860804326575
78.31029369457795,80.0,-1.6897063054220496
99.0,84.51459854014598,14.485401459854018
89.5257234726688,80.84641923541355,8.679304237255252
69.06731346542219,88.58100340324276,-19.513689937820573
39.97094086021505,116.82758620689654,-76.85664534668149
62.80615384615386,43.5,19.30615384615386
71.68,69.59615384615384,2.0838461538461672
87.48,83.35964912280701,4.12035087719299
71.20943952802361,79.38000000000001,-8.170560471976401
80.64000000000003,98.95283608195903,-18.312836081959006
89.8819249297471,74.42,15.461924929747099
54.40368438761777,56.02153846153847,-1.6178540739206966
105.5284090909091,165.09733333333335,-59.56892424242426
93.56678956324447,85.17600000000002,8.390789563244454
83.23481152993347,62.47967694566813,20.755134584265335
77.20265510959015,61.5,15.702655109590154
111.25103557312254,77.0,34.251035573122536
72.57324538925434,101.0,-28.42675461074566
97.46800000000002,78.26421822071669,19.203781779283332
83.3175,101.5901614818555,-18.272661481855508
107.69230769230771,150.0,-42.30769230769229
86.42035552457303,78.49333333333335,7.927022191239672
101.19272386968473,52.82086227496406,48.37186159472067
108.17725864835617,58.02857674187949,50.14868190647668
78.15866161914903,89.5774123487434,-11.418750729594365
158.75999999999993,113.4658823529412,45.29411764705874
104.04,108.42972285067873,-4.389722850678723
57.78524036151116,46.62153306274311,11.163707298768045
43.773454616884,80.64,-36.866545383116
84.50747036271261,110.90963729930331,-26.402166936590703
97.46869157345756,85.78157644824311,11.687115125214447
117.73999999999997,38.986924686192474,78.7530753138075
135.8147368421053,69.5,66.3147368421053
79.78953922789539,98.74666666666666,-18.957127438771266
74.55202805071455,73.93647058823531,0.615557462479245
131.44444444444446,80.864,50.58044444444445
64.71860135191523,97.46800000000002,-32.74939864808479
56.000000000000014,48.12014428412874,7.8798557158712725
84.11238509299122,59.164078056551176,24.948307036440042
80.12226821989026,113.41379310344827,-33.29152488355801
78.49333333333335,65.07692307692308,13.416410256410273
99.13263732016014,95.98884214846356,3.1437951716965813
76.16000000000001,51.793670536207856,24.366329463792155
94.64000000000003,72.2646525836181,22.375347416381928
89.18,77.6859472605026,11.494052739497405
98.61333333333334,50.80707660083783,47.80625673249551
112.00000000000001,88.87200000000003,23.127999999999986
61.90063735904559,110.32256778309412,-48.421930424048526
88.18783196523418,92.98420966061735,-4.796377695383171
52.31578947368422,85.3835294117647,-33.06773993808048
100.0,95.83,4.170000000000002
33.532710280373834,57.94392730496455,-24.411217024590712
104.45676137065875,60.07384441939121,44.382916951267546
107.56480000000003,85.17600000000002,22.388800000000018
114.49,107.89333333333336,6.596666666666636
77.0,102.71600722617296,-25.716007226172962
164.0,75.65,88.35
49.5,74.06834596681921,-24.56834596681921
64.62177121771218,109.77120000000004,-45.149428782287856
94.3157894736842,71.74588235294118,22.569907120743025
114.33333333333336,101.0,13.333333333333357
78.05912569597464,58.878128128128125,19.180997567846518
71.5018181818182,116.52148148148146,-45.019663299663264
102.06,60.20183486238532,41.858165137614684
31.886363636363637,65.86486591982514,-33.978502283461495
67.27000000000001,83.21333333333335,-15.943333333333342
107.50138927479856,63.67398130568132,43.82740796911723
77.315,74.255332107816,3.0596678921839953
84.70000000000003,90.72000000000001,-6.019999999999982
91.82561168223003,96.30794701986754,-4.482335337637508
109.14900662251655,40.53328569279374,68.61572092972281
98.0448717948718,69.45750000000001,28.587371794871785
103.93991899189919,72.65959242226066,31.280326569638532
88.02346041055719,64.97233201581028,23.05112839474691
92.95849816666389,70.1621052631579,22.79639290350599
79.0,74.29470198675496,4.7052980132450415
93.91216216216216,128.0,-34.08783783783784
61.74000000000001,99.02499264922082,-37.28499264922081
93.23922413793105,36.38962428662017,56.84959985131088
72.28436018957345,77.40848806366049,-5.124127874087037
126.35000000000002,108.09012539184954,18.259874608150483
90.04868154158217,74.58333333333334,15.465348208248827
66.40236749786166,80.14461538461539,-13.74224788675373
89.65333333333334,88.2984066155708,1.3549267177625381
60.35579510053809,61.440613026819925,-1.0848179262818363
78.97075864165699,69.45866666666666,9.512091974990327
87.58260577854024,88.36000000000001,-0.7773942214597724
99.58765657009837,63.94442167726706,35.643234892831316
93.10914628156007,96.6116666666667,-3.502520385106621
82.54823856360517,98.82476594241301,-16.27652737880784
84.80785758133825,70.90303203661327,13.904825544724986
107.89333333333332,45.00197099008764,62.891362343245675
92.14434782608696,116.5201724904172,-24.37582466433024
72.4522554188635,71.76174452237368,0.6905108964898261
55.00212136107625,78.5575,-23.555378638923756
104.47457692942514,67.75299924343409,36.72157768599105
96.52254752738233,91.85333333333332,4.669214194049005
128.10875000000001,96.33272727272727,31.776022727272746
77.78385416666669,72.0,5.783854166666686
85.15516048394633,90.72000000000004,-5.564839516053709
88.11724240447266,79.0,9.117242404472663
75.99910622340529,80.0,-4.000893776594708
106.0,82.89555555555557,23.104444444444425
86.0334618662366,83.0,3.033461866236607
105.1270358306189,126.16525423728814,-21.038218406669245
75.0,102.54461538461543,-27.544615384615426
88.60727272727276,92.13674284267697,-3.5294701154042087
93.90273412947832,55.23411885245902,38.6686152770193
132.24129032258062,85.65517241379311,46.586117908787514
99.44893409012585,59.81760540184453,39.631328688281314
74.98480036297642,111.53017241379311,-36.545372050816695
63.857777777777784,79.42396550737357,-15.566187729595782
118.49600000000002,55.27235364875702,63.223646351243005
81.9452909921035,93.44688558154186,-11.501594589438369
114.71310344827589,80.30676003231886,34.406343415957025
72.45538461538462,66.16580354393528,6.289581071449334
75.82705479452055,87.37473684210528,-11.547682047584729
105.0,78.5575,26.442499999999995
87.67818181818184,67.45726495726495,20.220916860916887
82.46400610354814,91.46666666666667,-9.002660563118525
77.0142752263643,71.10526315789474,5.909012068469565
84.61652524335216,89.33779884712209,-4.72127360376993
79.44315085459499,69.22933884297521,10.21381201161978
82.15277777777777,78.15602836879432,3.9967494089834474
71.2373068432671,73.17333333333333,-1.9360264900662258
96.12911736488647,108.96022727272727,-12.831109907840798
76.91165379618938,87.79882128066262,-10.887167484473238
76.16000000000001,68.0,8.16000000000001
82.57331440565889,85.17600000000002,-2.602685594341125
68.83605283605284,44.67672070713418,24.159332128918663
54.216,85.5,-31.284
92.38115782803474,56.06448580560256,36.316672022432186
70.98,67.46352941176471,3.5164705882352933
76.45866666666667,54.7230971128609,21.735569553805774
63.666666666666664,103.32176705744959,-39.65510039078293
85.57818181818182,70.86604361370716,14.712138204474655
119.01166666666668,83.86608695652174,35.14557971014494
87.8200281343415,63.202334630350194,24.617693503991305
103.20922879421832,71.16513938759226,32.04408940662606
80.14461538461539,54.48198198198198,25.66263340263341
95.76244122257053,105.0,-9.23755877742947
78.71025554563185,88.0,-9.289744454368147
111.14322580645161,74.97350138944026,36.16972441701135
84.50000000000001,89.69333333333331,-5.1933333333333
107.69230769230771,69.58105263157896,38.11125506072875
81.61944067541083,108.77103448275861,-27.15159380734778
79.81142637985212,52.743729372937295,27.067697006914827
102.06,104.56291390728475,-2.50291390728475
97.08222222222224,112.0,-14.917777777777758
98.95243435192975,90.72000000000001,8.23243435192974
83.50363636363637,68.62209302325581,14.88154334038056
73.2023079697079,68.32835820895522,4.87394976075268
63.888888888888886,67.33215479058202,-3.443265901693138
77.66993437779499,81.7523992322457,-4.082464854450706
53.760000000000005,96.68615384615386,-42.92615384615385
103.33333333333333,58.98913043478261,44.34420289855072
90.0,71.0,19.0
86.75251506195295,116.03355488850772,-29.281039826554775
97.80681818181819,68.0,29.806818181818187
93.34348002346775,66.13147410358566,27.21200591988209
59.16277460646947,93.0,-33.83722539353053
87.54093567251462,96.6116666666667,-9.070730994152072
94.9034963562988,82.0,12.903496356298803
112.00000000000003,99.55555555555559,12.444444444444443
97.7954882390157,83.25,14.545488239015697
77.43272727272728,57.5,19.932727272727277
105.69656727224854,110.07818181818183,-4.381614545933289
89.91121473963335,98.20540467686502,-8.294189937231664
78.41555555555556,74.088,4.327555555555563
98.79851851851853,47.32375478927203,51.474763729246504
115.34427966101694,56.24019607843138,59.10408358258556
100.66304347826087,86.16848241032677,14.4945610679341
109.91247974068071,68.80453257790369,41.10794716277702
94.32227488151659,82.70181818181817,11.620456699698423
67.10646318211604,64.18588235294118,2.9205808291748667
85.33333333333336,66.66319444444444,18.670138888888914
66.0,76.0,-10.0
70.29281992151351,76.11111111111111,-5.818291189597602
78.53263157894737,59.1760645537624,19.356567025184972
67.85718993014368,43.30883123689728,24.5483586932464
95.4531621879598,69.8288888888889,25.624273299070907
75.07772532787648,83.00600000000001,-7.9282746721235355
90.41961553010763,74.28842105263159,16.131194477476043
81.7636117118135,117.0539190933064,-35.29030738149291
90.69254510921178,48.62271429845687,42.06983081075491
43.43455366098295,71.9288888888889,-28.494335227905957
69.8288888888889,80.91999999999999,-11.09111111111109
76.16000000000001,85.12,-8.959999999999994
74.60784705236361,69.3107276038505,5.297119448513115
79.39650364779268,76.16000000000001,3.2365036477926736
87.62737642585552,102.13682471597497,-14.509448290119451
115.57488191164211,101.52995811327628,14.04492379836583
85.0,77.04830917874396,7.951690821256037
94.64000000000003,75.39436298453542,19.24563701546461
94.13090909090909,94.18184686816778,-0.05093777725869586
80.0028409090909,92.22888888888892,-12.226047979798011
98.31335895855241,119.31182788749871,-20.998468928946295
117.58897327707453,83.7890909090909,33.79988236798363
85.31719200827482,80.6279949818593,4.689197026415513
86.85764965575235,81.53123978397605,5.326409871776306
70.14255459842013,85.5,-15.357445401579866
59.24175971206658,51.38742393509128,7.854335776975304
99.47466666666665,86.56334594979666,12.911320716869994
95.97662732804721,69.61999999999999,26.356627328047225
102.6684682076276,54.57413709285367,48.09433111477393
112.998,93.82153846153845,19.176461538461552
76.91798308600606,84.64,-7.72201691399394
99.59384615384617,49.943177811728766,49.650668342117406
93.73404255319149,99.0407767850223,-5.306734231830816
110.41333333333337,75.0,35.41333333333337
131.072,60.06291744589902,71.00908255410098
104.40221175506862,69.8288888888889,34.57332286617972
86.83482120051087,101.08,-14.245178799489125
104.0,119.1898307607263,-15.189830760726295
111.24633936261844,82.87919463087249,28.367144731745952
62.85382820612108,66.58431179456102,-3.730483588439938
85.0,69.96444444444445,15.035555555555547
82.79384615384615,64.36290322580645,18.4309429280397
124.0,73.803,50.197
58.36316965346771,56.67205323193916,1.6911164215285481
74.19789473684212,64.90829145728644,9.289603279555678
99.55555555555559,47.92627824019026,51.62927731536533
98.0,85.17420686825164,12.825793131748355
50.54396349360532,51.333333333333336,-0.7893698397280176
98.505,76.30926385983264,22.195736140167355
101.64000000000001,67.2,34.44000000000001
73.96000000000002,51.38232918753029,22.577670812469734
98.80811725140083,93.9614174408151,4.846699810585733
67.91092814371257,88.36931818181819,-20.45839003810562
144.11675675675679,88.02775659600428,56.089000160752505
76.23,78.41647058823531,-2.1864705882353093
49.54554655870446,53.0,-3.4544534412955414
67.45327754532775,113.43144044321329,-45.97816289788554
119.17733333333337,85.55273756673967,33.6245957665937
82.00562324273665,53.10529919211284,28.90032405062381
69.8288888888889,58.99457352088931,10.834315367999586
85.78327478532397,64.635,21.148274785323963
98.56,62.80615384615386,35.75384615384614
107.22707976598174,87.0,20.227079765981742
57.608108108108105,78.41555555555556,-20.80744744744745
103.0,73.93647058823531,29.06352941176469
88.22138228941685,68.0360576923077,20.185324597109158
81.92000000000002,91.2536849428236,-9.33368494282358
77.19529693104822,77.625,-0.4297030689517811
81.9286956521739,64.512,17.4166956521739
86.33879781420765,58.26086956521739,28.07792824899026
99.59703703703705,69.45750000000001,30.139537037037044
31.0,76.44585555837779,-45.44585555837779
97.99371735140477,59.04166666666667,38.9520506847381
82.0,85.83325152910973,-3.833251529109731
58.19562468836812,90.46720645399103,-32.271581765622905
65.54333333333335,99.99927201618013,-34.45593868284678
93.88565046851167,62.99999999999999,30.885650468511678
105.29166666666667,80.69894736842105,24.592719298245626
96.68615384615386,71.10526315789474,25.580890688259117
99.4094677399976,72.45538461538462,26.95408312461298
109.22097152573016,68.60526315789474,40.615708367835424
86.82333333333335,98.27064220183486,-11.447308868501509
96.62671813557489,90.0,6.62671813557489
121.0,75.40739442032049,45.592605579679514
58.30723542116631,95.65652248667503,-37.34928706550872
88.34766501620774,91.63636363636364,-3.2886986201558983
98.12545372050818,66.20727272727274,31.91818099323544
95.96808321479375,74.088,21.880083214793757
95.94357941014837,68.81148398136705,27.132095428781327
108.432,115.00466748007801,-6.57266748007801
65.15384615384616,96.42956521739133,-31.275719063545168
92.58776252876189,102.42618384401115,-9.838421315249263
108.16000000000004,87.42666666666666,20.733333333333377
62.098286055316215,85.0,-22.901713944683785
75.6103257529195,86.7115520907158,-11.101226337796305
66.0,103.2472083917436,-37.2472083917436
103.7467248908297,68.50682343061095,35.239901460218746
74.22545454545454,44.76533018867924,29.460124356775296
51.0,78.28318298969073,-27.28318298969073
107.5576923076923,156.93575757575758,-49.37806526806527
95.08494332645571,84.12444444444442,10.960498882011294
103.68000000000002,76.22222222222224,27.45777777777778
113.47167755991286,98.25478927203066,15.216888287882199
85.3835294117647,85.20689202617322,0.17663738559147646
114.29657794676805,70.48706896551724,43.809508981250815
60.658002700457004,98.74666666666666,-38.08866396620965
134.75898872656927,59.00735958439994,75.75162914216932
108.9578906075316,72.6447963800905,36.3130942274411
88.72283813747228,65.83111111111113,22.891727026361153
93.80583333333334,66.04651162790698,27.75932170542636
102.25592417061611,73.50666666666667,28.749257503949437
86.31466666666668,70.57938718662953,15.73527948003715
74.66619691749403,64.8203638587372,9.845833058756838
105.41176470588236,69.47064232234337,35.941122383538996
44.898665128484495,89.74193548387098,-44.84327035538648
102.91996494928503,101.5157313649162,1.404233584368825
86.95010322423948,81.0995260663507,5.850577157888779
116.0,134.4,-18.400000000000006
63.3963924754582,65.75320056899004,-2.356808093531839
61.85200000000001,74.21319796954315,-12.361197969543134
114.97020262216924,70.93884892086331,44.03135370130593
89.2634168157424,78.0,11.263416815742403
105.29217391304348,85.33333333333336,19.958840579710127
79.05333333333334,51.394983967017865,27.658349366315477
71.86091549295776,49.85866944767994,22.002246045277822
46.828184110970994,78.86666666666669,-32.038482555695694
86.19709429824562,69.8288888888889,16.36820540935672
104.70725992215839,89.59632683658171,15.110933085576676
76.45866666666667,77.87500000000001,-1.4163333333333412
60.82222222222223,60.24365482233503,0.5785673998871985
121.46002724996319,125.76516129032261,-4.30513404035942
94.27478260869567,62.37189137248622,31.902891236209456
102.43172413793106,59.84514917317905,42.586574964752
117.18243243243242,69.45866666666666,47.72376576576576
102.28819246207763,68.41444444444446,33.873748017633176
82.79384615384615,78.43762370169551,4.356222452150632
93.39840000000001,51.8097568541874,41.58864314581261
61.484340127957154,63.01634957821253,-1.532009450255373
101.5284925384888,56.17445482866042,45.35403770982838
136.64903225806452,107.65013774104685,28.998894517017675
84.03500000000003,82.0,2.035000000000025
79.9099713055954,87.95652173913044,-8.046550433535032
67.5446153846154,70.12857222854797,-2.583956843932569
126.0,74.05999999999999,51.94000000000001
99.09052631578949,64.18588235294118,34.90464396284831
70.1772898043788,68.0,2.177289804378802
134.54000000000002,91.23290233657127,43.30709766342875
88.60727272727276,65.22933333333333,23.377939393939428
92.41166666666668,57.63689776733254,34.774768899334134
102.06000000000002,120.14165422161474,-18.081654221614727
67.5446153846154,81.12,-13.575384615384607
55.1965943167214,59.69617289106313,-4.499578574341726
93.9229579698652,60.91477272727272,33.008185242592475
96.68842105263157,67.2,29.488421052631566
87.8313601029325,64.4046463933667,23.426713709565803
102.73807859610075,97.56444444444445,5.173634151656302
54.86585914494492,88.89974336875144,-34.033884223806524
64.16867974410204,73.57407407407408,-9.40539432997204
100.15116279069767,122.18181818181819,-22.03065539112052
58.435,86.05395599250936,-27.618955992509356
87.374,111.09,-23.716000000000008
78.07709784019828,95.57333333333334,-17.49623549313506
117.67000000000004,73.93647058823531,43.733529411764735
66.07133322209243,62.74280134435463,3.3285318777378023
103.2910926784777,64.2922088755422,38.998883802935495
85.78026656793779,86.28666666666666,-0.506400098728875
45.36000000000001,72.59633027522935,-27.236330275229342
128.62500000000003,58.183460523836445,70.44153947616358
86.85355648535565,89.6609547123623,-2.8073982270066438
74.06,66.87517231544422,7.184827684555785
95.22764227642276,58.98913043478261,36.23851184164015
94.14306678376532,53.04166666666667,41.10140011709865
78.69247182028516,76.42105263157896,2.2714191887062043
97.41737643880953,66.07620370428894,31.341172734520583
87.0703751016142,63.75866749688668,23.311707604727523
71.91428084526244,55.48108150104887,16.43319934421357
97.65411764705885,94.2962962962963,3.357821350762549
72.00000000000003,53.13026819923372,18.86973180076631
84.89976415094338,47.483333333333334,37.41643081761005
80.94951613223074,105.70987654320987,-24.760360410979132
80.0,172.67444444444448,-92.67444444444448
100.3741725409848,64.97866666666667,35.39550587431813
80.0948275862069,73.83599576698246,6.25883181922444
130.16737025708437,81.9286956521739,48.23867460491047
81.99394416231551,76.45945945945945,5.534484702856062
81.0,68.21301267421836,12.786987325781638
94.09866666666666,83.3175,10.781166666666664
98.61551219371495,95.75427249813033,2.861239695584615
107.63200000000003,48.52456647398844,59.10743352601159
53.137437065451934,101.52210526315793,-48.38466819770599
77.53846153846155,112.364375,-34.82591346153845
82.70181818181817,94.192,-11.490181818181824
79.11240406813502,69.0,10.112404068135021
79.21545454545455,67.2284263959391,11.987028149515453
109.74568965517241,78.86666666666669,30.879022988505724
95.625,92.77700008667766,2.84799991332234
101.07999999999997,79.21545454545455,21.86454545454542
92.33324783913413,72.3313953488372,20.001852490296926
65.23222748815165,102.21866666666665,-36.986439178515
96.33333333333334,61.945139541124384,34.38819379220896
85.6391439688716,101.64000000000003,-16.000856031128436
107.8186666666667,75.9561790668348,31.862487599831894
92.47999999999999,89.80363636363639,2.676363636363604
72.55518531777085,115.32000000000001,-42.76481468222916
94.71636363636367,70.58333333333336,24.13303030303031
78.75,76.45866666666667,2.291333333333327
85.57818181818182,65.23789125324755,20.340290564934264
52.83148933295046,76.79038997214485,-23.95890063919439
100.0,67.5446153846154,32.4553846153846
56.02153846153847,68.17620167189133,-12.154663210352865
80.0,78.21680419648507,1.7831958035149285
80.0,55.31737266112266,24.68262733887734
69.58105263157896,108.70292476229848,-39.121872130719524
94.82528254991175,104.18800000000005,-9.362717450088297
64.4682517129235,93.7872340425532,-29.31898232962969
77.83882876579781,62.522240359110384,15.31658840668743
98.56382625817291,58.21690352519314,40.34692273297977
121.81647058823529,112.00000000000001,9.816470588235276
121.83500000000004,79.0,42.835000000000036
69.77268421807159,87.09165678898862,-17.318972570917026
76.80102203768764,53.19318181818181,23.60784021950583
68.04,76.16000000000001,-8.120000000000005
42.780141843971634,91.97263157894739,-49.19248973497575
73.65418185835819,61.412955465587046,12.24122639277114
88.36984033932205,63.51067936181164,24.859160977510413
67.27000000000001,108.14992168270308,-40.87992168270307
95.83,63.543826658355954,32.286173341644044
100.66666666666667,60.50000000000001,40.166666666666664
73.34380718173448,65.73176470588236,7.612042475852121
68.89578982082006,120.58216112531969,-51.68637130449963
94.192,93.81370058908905,0.378299410910941
93.93759087846226,120.96000000000001,-27.02240912153775
96.6116666666667,79.4517766497462,17.1598900169205
98.00000000000003,69.61329305135952,28.38670694864051
75.71020308105179,54.58531746031747,21.124885620734318
85.87614678899082,57.07718120805369,28.798965580937136
123.21555555555554,96.768,26.44755555555554
58.671484818609535,108.16,-49.48851518139046
55.81481481481482,42.720208845208845,13.094605969605972
90.36000000000001,61.00910931174089,29.35089068825912
84.56140350877193,69.41990869392616,15.141494814845771
